 ,Label,Area,Mean,Min,Max,X,Y
313,R173075-(0001)-.dcm,0.000,2320,2320,2320,36.838,38.242
314,R173075-(0001)-.dcm,0.000,2306,2306,2306,36.655,37.723
315,R173075-(0001)-.dcm,0.000,2204,2204,2204,36.441,37.258
316,R173075-(0001)-.dcm,0.000,2218,2218,2218,36.228,36.663
317,R173075-(0001)-.dcm,0.000,2389,2389,2389,35.862,36.243
318,R173075-(0001)-.dcm,0.000,2259,2259,2259,35.602,35.846
319,R173075-(0001)-.dcm,0.000,2187,2187,2187,35.373,35.495
320,R173075-(0001)-.dcm,0.000,2252,2252,2252,35.106,35.030
321,R173075-(0001)-.dcm,0.000,2022,2022,2022,34.847,34.717
322,R173075-(0001)-.dcm,0.000,2170,2170,2170,34.542,34.320
323,R173075-(0001)-.dcm,0.000,2028,2028,2028,34.267,33.916
324,R173075-(0001)-.dcm,0.000,2082,2082,2082,33.977,33.519
325,R173075-(0001)-.dcm,0.000,2090,2090,2090,33.664,33.168
326,R173075-(0001)-.dcm,0.000,2104,2104,2104,33.237,32.771
327,R173075-(0001)-.dcm,0.000,2107,2107,2107,32.855,32.420
328,R173075-(0001)-.dcm,0.000,2277,2277,2277,32.512,32.069
329,R173075-(0001)-.dcm,0.000,2293,2293,2293,32.191,31.657
330,R173075-(0001)-.dcm,0.000,2068,2068,2068,31.955,31.314
331,R173075-(0001)-.dcm,0.000,2240,2240,2240,31.612,30.833
332,R173075-(0001)-.dcm,0.000,2215,2215,2215,31.352,30.475
333,R173075-(0001)-.dcm,0.000,2100,2100,2100,31.138,30.078
334,R173075-(0001)-.dcm,0.000,2131,2131,2131,30.879,29.681
335,R173075-(0001)-.dcm,0.000,2059,2059,2059,30.536,29.437
336,R173075-(0001)-.dcm,0.000,2149,2149,2149,30.185,29.094
337,R173075-(0001)-.dcm,0.000,1976,1976,1976,29.880,28.834
338,R173075-(0001)-.dcm,0.000,1975,1975,1975,29.506,28.628
339,R173075-(0001)-.dcm,0.000,1885,1885,1885,29.200,28.361
340,R173075-(0001)-.dcm,0.000,1821,1821,1821,28.888,28.132
341,R173075-(0001)-.dcm,0.000,1870,1870,1870,28.598,27.964
342,R173075-(0001)-.dcm,0.000,1572,1572,1572,28.422,27.858
